Subject,Condition,Accuracy,RT
125,control,1,606
125,control,1,426
125,control,1,546
125,control,0,348
125,control,1,273
125,control,1,410
125,control,1,330
125,control,0,328
125,control,0,396
125,control,1,440
125,control,1,427
125,control,1,377
125,control,1,533
125,control,0,767
125,control,1,521
125,control,1,308
125,control,1,306
125,control,1,373
125,control,1,420
125,control,0,313
125,control,1,455
125,control,0,360
125,control,0,855
125,control,1,457
125,control,1,594
125,control,1,469
125,control,1,436
125,control,1,418
125,control,1,447
125,control,1,518
125,control,1,532
125,control,1,674
125,control,0,332
125,control,1,599
125,control,0,393
125,control,1,714
125,control,1,469
125,control,1,559
125,control,1,525
125,control,1,449
125,control,1,511
125,control,1,415
125,control,1,461
125,control,1,438
125,control,1,503
125,control,1,414
125,control,1,463
125,control,0,359
125,control,0,404
125,control,1,598
125,control,1,365
125,control,1,400
125,control,1,402
125,control,0,863
125,control,1,485
125,control,1,500
125,control,1,385
125,control,1,489
125,control,1,1054
125,control,1,874
125,control,1,500
125,control,1,418
125,control,0,441
125,control,1,345
125,control,1,500
125,control,1,555
125,control,1,405
125,control,1,381
125,control,1,588
125,control,1,341
125,control,1,297
125,control,1,506
125,control,0,315
125,control,1,348
125,control,1,633
125,control,1,387
125,control,0,473
125,control,0,288
125,control,1,323
125,control,1,407
125,control,1,408
125,control,0,418
125,control,0,269
125,control,0,272
125,control,1,475
125,control,1,400
125,control,1,767
125,control,1,531
125,control,1,401
125,control,1,301
125,control,1,312
125,control,1,518
125,control,1,321
125,control,1,531
125,control,1,309
125,control,1,338
125,control,1,431
125,control,1,317
125,control,1,264
125,control,1,283
125,control,1,319
125,control,1,360
125,control,1,350
125,control,1,465
125,control,1,295
125,control,1,349
125,control,1,288
125,control,0,343
125,control,1,490
125,control,1,910
125,control,0,903
125,control,1,422
125,control,1,523
125,control,1,382
125,control,1,464
125,control,1,408
125,control,1,436
125,control,1,393
125,control,1,334
125,control,1,364
125,control,1,307
125,control,1,405
125,control,1,405
125,control,1,523
125,control,1,392
125,control,1,427
125,control,0,391
125,control,1,491
125,control,1,282
125,control,1,622
125,control,0,319
125,control,1,395
125,control,1,433
125,control,1,630
125,control,0,309
125,control,0,302
125,control,1,475
125,control,1,377
125,control,1,323
125,control,1,443
125,control,1,473
125,control,0,359
125,control,0,315
125,control,1,451
125,control,1,450
125,control,1,359
125,control,1,282
125,control,1,276
125,control,0,315
125,control,1,276
125,control,1,544
125,control,1,431
125,control,0,387
125,control,1,318
125,control,1,527
125,control,1,382
125,control,1,305
125,control,1,433
125,control,1,277
125,control,1,389
125,control,1,336
125,control,1,438
125,control,0,477
125,control,1,634
125,control,0,459
125,control,1,645
125,control,1,661
125,control,1,310
125,control,1,302
125,control,1,326
125,control,1,377
125,control,1,598
125,control,1,680
125,control,0,501
125,control,1,511
125,control,1,460
125,control,1,431
125,control,1,477
125,control,0,437
125,control,1,404
125,control,1,385
125,control,0,369
125,control,1,350
125,control,1,685
125,control,1,456
125,control,1,509
125,control,1,392
125,control,1,375
125,control,1,573
125,control,1,367
125,control,1,710
125,control,1,430
125,control,0,368
125,control,0,420
125,control,1,374
126,control,1,592
126,control,1,451
126,control,1,367
126,control,1,582
126,control,1,506
126,control,1,559
126,control,1,479
126,control,1,530
126,control,1,654
126,control,1,361
126,control,1,479
126,control,1,648
126,control,1,816
126,control,1,761
126,control,1,385
126,control,1,331
126,control,1,484
126,control,1,467
126,control,1,438
126,control,1,480
126,control,1,368
126,control,1,441
126,control,1,898
126,control,1,586
126,control,0,733
126,control,1,645
126,control,1,518
126,control,1,627
126,control,1,574
126,control,1,868
126,control,1,830
126,control,1,461
126,control,1,444
126,control,1,425
126,control,1,511
126,control,1,723
126,control,1,637
126,control,1,497
126,control,1,547
126,control,1,533
126,control,1,356
126,control,1,397
126,control,1,450
126,control,1,476
126,control,1,546
126,control,1,502
126,control,1,777
126,control,1,447
126,control,1,432
126,control,1,409
126,control,1,623
126,control,1,539
126,control,1,413
126,control,1,412
126,control,1,420
126,control,1,460
126,control,1,404
126,control,1,445
126,control,1,437
126,control,1,625
126,control,1,375
126,control,1,322
126,control,1,503
126,control,1,311
126,control,1,573
126,control,1,375
126,control,1,454
126,control,1,740
126,control,1,707
126,control,1,798
126,control,1,518
126,control,1,613
126,control,1,595
126,control,1,486
126,control,1,573
126,control,1,523
126,control,1,553
126,control,1,487
126,control,1,511
126,control,1,667
126,control,1,440
126,control,0,451
126,control,1,826
126,control,1,578
126,control,1,507
126,control,1,436
126,control,1,601
126,control,1,586
126,control,1,682
126,control,0,786
126,control,0,686
126,control,1,1239
126,control,0,725
126,control,1,928
126,control,1,781
126,control,1,499
126,control,1,667
126,control,1,1206
126,control,1,597
126,control,1,552
126,control,1,528
126,control,1,379
126,control,1,490
126,control,1,736
126,control,1,909
126,control,1,666
126,control,1,607
126,control,1,560
126,control,1,445
126,control,1,563
126,control,1,623
126,control,1,577
126,control,1,664
126,control,1,798
126,control,1,662
126,control,1,763
126,control,1,1661
126,control,1,425
126,control,1,491
126,control,1,800
126,control,1,527
126,control,1,765
126,control,1,632
126,control,1,1325
126,control,1,1962
126,control,1,965
126,control,1,598
126,control,1,1738
126,control,1,390
126,control,1,486
126,control,1,631
126,control,1,689
126,control,1,536
126,control,1,775
126,control,1,772
126,control,1,562
126,control,1,615
126,control,1,699
126,control,1,760
126,control,1,676
126,control,1,1093
126,control,1,705
126,control,1,781
126,control,1,803
126,control,1,930
126,control,1,453
126,control,1,644
126,control,1,489
126,control,1,542
126,control,1,1570
126,control,1,461
126,control,1,537
126,control,1,507
126,control,1,384
126,control,1,444
126,control,1,474
126,control,1,426
126,control,1,535
126,control,1,726
126,control,1,454
126,control,1,550
126,control,1,1023
126,control,1,681
126,control,1,449
126,control,1,437
126,control,1,469
126,control,1,442
126,control,1,376
126,control,1,596
126,control,1,518
126,control,1,1115
126,control,1,963
126,control,1,1099
126,control,1,716
126,control,1,513
126,control,1,531
126,control,1,738
126,control,1,491
126,control,1,791
126,control,1,555
126,control,1,629
126,control,1,549
126,control,1,402
126,control,1,456
126,control,1,717
126,control,1,504
126,control,1,604
126,control,1,478
126,control,1,547
126,control,1,477
126,control,1,583
126,control,1,657
126,control,1,553
126,control,1,873
126,control,1,1185
126,control,1,693
126,control,1,587
126,control,1,604
126,control,1,735
126,control,1,474
126,control,1,1202
126,control,1,683
126,control,1,813
126,control,1,719
128,control,1,1495
128,control,1,640
128,control,1,736
128,control,1,550
128,control,1,822
128,control,1,713
128,control,1,756
128,control,1,1164
128,control,1,1254
128,control,1,860
128,control,1,785
128,control,1,567
128,control,1,532
128,control,1,775
128,control,1,924
128,control,1,724
128,control,1,865
128,control,1,1106
128,control,1,469
128,control,1,639
128,control,1,441
128,control,1,507
128,control,1,545
128,control,1,405
128,control,1,315
128,control,1,449
128,control,1,430
128,control,1,388
128,control,1,702
128,control,1,604
128,control,1,767
128,control,0,616
128,control,1,850
128,control,1,1096
128,control,1,401
128,control,1,720
128,control,1,510
128,control,1,513
128,control,1,693
128,control,1,584
128,control,1,479
128,control,1,1195
128,control,1,1123
128,control,1,745
128,control,1,1087
128,control,1,555
128,control,0,479
128,control,1,897
128,control,1,914
128,control,1,1090
128,control,1,470
128,control,1,1081
128,control,1,601
128,control,1,614
128,control,1,650
128,control,1,613
128,control,1,611
128,control,1,724
128,control,1,489
128,control,1,361
128,control,1,562
128,control,0,514
128,control,0,683
128,control,1,912
128,control,1,1223
128,control,1,736
128,control,1,699
128,control,1,627
128,control,1,580
128,control,1,591
128,control,1,684
128,control,1,602
128,control,1,518
128,control,1,753
128,control,1,540
128,control,1,598
128,control,1,598
128,control,1,563
128,control,1,558
128,control,1,434
128,control,1,683
128,control,1,522
128,control,1,699
128,control,1,494
128,control,1,970
128,control,1,636
128,control,1,656
128,control,1,997
128,control,1,1096
128,control,1,1189
128,control,1,525
128,control,1,334
128,control,1,416
128,control,1,379
128,control,1,677
128,control,1,720
128,control,0,350
128,control,1,749
128,control,1,577
128,control,1,715
128,control,1,742
128,control,1,1145
128,control,1,714
128,control,1,495
128,control,1,601
128,control,1,792
128,control,1,629
128,control,1,698
128,control,1,450
128,control,1,432
128,control,1,641
128,control,1,453
128,control,1,381
128,control,1,370
128,control,1,525
128,control,1,902
128,control,1,582
128,control,1,529
128,control,1,483
128,control,1,600
128,control,1,503
128,control,1,515
128,control,1,370
128,control,1,499
128,control,1,512
128,control,0,368
128,control,1,577
128,control,1,546
128,control,1,453
128,control,1,495
128,control,1,389
128,control,1,572
128,control,1,394
128,control,1,495
128,control,1,652
128,control,1,597
128,control,0,576
128,control,1,782
128,control,1,1415
128,control,1,490
128,control,1,615
128,control,1,1329
128,control,1,936
128,control,0,602
128,control,1,752
128,control,1,801
128,control,1,557
128,control,1,535
128,control,1,732
128,control,1,402
128,control,1,555
128,control,1,596
128,control,1,523
128,control,1,554
128,control,0,360
128,control,1,614
128,control,1,547
128,control,1,1305
128,control,1,784
128,control,1,989
128,control,1,453
128,control,1,1111
128,control,1,867
128,control,1,699
128,control,1,581
128,control,1,627
128,control,1,908
128,control,1,618
128,control,1,469
128,control,1,750
128,control,1,650
128,control,1,1714
128,control,1,557
128,control,1,625
128,control,1,676
128,control,1,626
128,control,1,694
128,control,1,959
128,control,1,529
128,control,1,731
128,control,1,831
128,control,1,538
128,control,1,900
128,control,1,487
128,control,1,555
128,control,1,651
128,control,1,800
128,control,1,740
128,control,1,454
128,control,1,491
128,control,1,433
128,control,0,325
128,control,1,501
128,control,1,708
128,control,1,550
128,control,1,586
128,control,1,626
128,control,1,448
128,control,1,808
128,control,0,621
128,control,1,661
128,control,1,1300
128,control,1,1016
128,control,1,655
129,control,1,544
129,control,1,525
129,control,1,715
129,control,1,498
129,control,1,452
129,control,1,452
129,control,1,686
129,control,1,795
129,control,1,395
129,control,1,522
129,control,1,622
129,control,1,497
129,control,1,482
129,control,1,471
129,control,1,603
129,control,1,435
129,control,1,414
129,control,0,578
129,control,1,691
129,control,1,429
129,control,1,564
129,control,1,527
129,control,1,490
129,control,1,451
129,control,1,739
129,control,1,522
129,control,1,357
129,control,1,351
129,control,1,461
129,control,0,389
129,control,1,552
129,control,1,425
129,control,1,602
129,control,1,463
129,control,0,529
129,control,1,635
129,control,1,661
129,control,1,449
129,control,1,1119
129,control,1,533
129,control,1,640
129,control,1,512
129,control,1,580
129,control,1,403
129,control,1,432
129,control,1,465
129,control,1,435
129,control,1,396
129,control,1,448
129,control,1,443
129,control,1,440
129,control,1,388
129,control,1,446
129,control,1,372
129,control,1,401
129,control,1,339
129,control,1,380
129,control,1,379
129,control,1,374
129,control,1,461
129,control,1,578
129,control,1,401
129,control,1,373
129,control,1,441
129,control,1,456
129,control,1,365
129,control,1,520
129,control,1,494
129,control,1,619
129,control,1,384
129,control,1,452
129,control,1,461
129,control,1,511
129,control,1,461
129,control,1,411
129,control,1,489
129,control,1,414
129,control,1,454
129,control,0,435
129,control,0,1138
129,control,1,495
129,control,1,481
129,control,1,383
129,control,1,478
129,control,1,425
129,control,1,411
129,control,1,409
129,control,1,464
129,control,1,490
129,control,1,458
129,control,1,661
129,control,1,444
129,control,0,475
129,control,1,432
129,control,1,452
129,control,1,361
129,control,1,426
129,control,1,486
129,control,1,373
129,control,1,447
129,control,1,469
129,control,1,447
129,control,1,650
129,control,1,318
129,control,1,368
129,control,1,379
129,control,1,452
129,control,1,367
129,control,1,667
129,control,1,490
129,control,1,326
129,control,1,343
129,control,0,384
129,control,1,357
129,control,1,345
129,control,0,521
129,control,1,493
129,control,1,419
129,control,0,359
129,control,1,422
129,control,1,495
129,control,1,405
129,control,1,498
129,control,1,417
129,control,1,609
129,control,1,477
129,control,1,396
129,control,1,443
129,control,1,505
129,control,1,504
129,control,1,428
129,control,0,680
129,control,1,528
129,control,1,479
129,control,1,532
129,control,1,629
129,control,1,634
129,control,1,732
129,control,1,456
129,control,1,566
129,control,1,443
129,control,0,444
129,control,0,473
129,control,1,647
129,control,1,425
129,control,1,439
129,control,0,420
129,control,1,529
129,control,1,478
129,control,1,430
